ticker,cik,filing_date,open,close,adj_close,yest_open,yest_close,yest_adj_close,curr_mkt_cap
IBM,51143,2/22/11,NA,NA,NA,NA,NA,NA,161.3B
IBM,51143,2/28/12,197.75,197.98,187.19,197.53,197.53,186.77,161.3B
IBM,51143,2/26/13,198.63,199.14,191.52,197.51,197.51,189.95,161.3B
IBM,51143,2/25/14,183.52,183.23,179.87,183.45,183.45,180.08,161.3B
IBNKQ,764241,3/30/94,NA,NA,NA,NA,NA,NA,N/A
IBNKQ,764241,3/22/96,58.25,58.25,15.4,55.75,55.75,14.74,N/A
IBNKQ,764241,3/27/97,NA,NA,NA,NA,NA,NA,N/A
IBNKQ,764241,3/12/98,40,40,24.25,39.25,39.25,23.8,N/A
IBNKQ,764241,3/26/99,28.74,25.75,16.87,27.63,27.63,18.1,N/A
IBNKQ,764241,3/30/00,20.75,20,14.21,20.19,20.19,14.35,N/A
IBNKQ,764241,3/14/01,23.38,22.88,16.78,23.38,23.38,17.15,N/A
IBNKQ,764241,3/20/03,NA,NA,NA,NA,NA,NA,N/A
IBNKQ,764241,3/12/04,22.73,23.5,19.84,22.42,22.42,18.93,N/A
IBNKQ,764241,3/11/05,21.28,21.36,18.63,21.46,21.46,18.72,N/A
IBNKQ,764241,3/13/06,NA,NA,NA,NA,NA,NA,N/A
IBNKQ,764241,3/12/07,NA,NA,NA,NA,NA,NA,N/A
IBNKQ,764241,3/13/08,14.98,15.93,15.27,15.24,15.24,14.6,N/A
IBNKQ,764241,3/6/09,0.88,0.93,0.93,0.86,0.86,0.86,N/A
IBNKQ,764241,3/5/10,0.57,0.57,0.57,0.63,0.63,0.63,N/A
IBNKQ,764241,3/15/11,0.3,0.3,0.3,0.28,0.28,0.28,N/A
IBOC,315709,3/28/01,36.75,35.87,8.01,36.75,36.75,8.09,1.709B
IBOC,315709,4/1/02,NA,NA,NA,NA,NA,NA,1.709B
IBOC,315709,3/31/03,NA,NA,NA,NA,NA,NA,1.709B
IBOC,315709,3/12/04,52.11,53.69,24.66,52.87,52.87,24.28,1.709B
IBOC,315709,3/15/05,36.9,36.08,21.14,36.51,36.51,21.39,1.709B
IBOC,315709,3/15/06,29.13,29.05,21.52,29,29,21.48,1.709B
IBOC,315709,3/1/07,29.01,29.37,22.29,29.18,29.18,22.15,1.709B
IBOC,315709,2/29/08,21.96,21.68,18.58,22.16,22.16,18.99,1.709B
IBOC,315709,2/25/09,10.47,10.48,9.22,10.54,10.54,9.27,1.709B
IBOC,315709,3/1/10,NA,NA,NA,NA,NA,NA,1.709B
IBOC,315709,2/28/11,NA,NA,NA,NA,NA,NA,1.709B
IBOC,315709,2/27/12,NA,NA,NA,NA,NA,NA,1.709B
IBOC,315709,2/25/13,NA,NA,NA,NA,NA,NA,1.709B
IBOC,315709,2/24/14,NA,NA,NA,NA,NA,NA,1.709B
IBTGF,890543,10/14/08,0.14,0.14,0.14,0.14,0.14,0.14,15.4M
IBTGF,890543,9/28/09,NA,NA,NA,NA,NA,NA,15.4M
IBTGF,890543,10/8/10,0.14,0.14,0.14,0.14,0.14,0.14,15.4M
IBTGF,890543,10/13/11,0.07,0.06,0.06,0.07,0.07,0.07,15.4M
IBTGF,890543,9/28/12,0.04,0.04,0.04,0.04,0.04,0.04,15.4M
IBTGF,890543,9/30/13,NA,NA,NA,NA,NA,NA,15.4M
IBTGF,890543,9/29/14,NA,NA,NA,NA,NA,NA,15.4M
ICH,1001871,6/30/03,NA,NA,NA,NA,NA,NA,N/A
ICH,1001871,6/30/04,4.7,4.8,4.69,4.6,4.6,4.49,N/A
ICH,1001871,6/30/05,4.24,4.29,4.21,4.29,4.29,4.21,N/A
ICH,1001871,6/29/06,NA,NA,NA,NA,NA,NA,N/A
ICH,1001871,6/29/07,4.55,4.61,4.58,4.51,4.51,4.48,N/A
ICH,1001871,6/30/08,NA,NA,NA,NA,NA,NA,N/A
ICH,1001871,6/29/09,NA,NA,NA,NA,NA,NA,N/A
ICH,1001871,6/28/10,NA,NA,NA,NA,NA,NA,N/A
ICH,1001871,5/20/11,5.53,5.5,5.5,5.5,5.5,5.5,N/A
ICH,1001871,6/28/12,4.25,4.25,4.25,4.25,4.25,4.25,N/A
ICH,1001871,6/20/13,4.58,4.64,4.64,4.55,4.55,4.55,N/A
ICH,1001871,6/25/14,7.25,7.2,7.2,7.24,7.24,7.24,N/A
ICLD,1128725,4/17/09,NA,NA,NA,NA,NA,NA,54.2M
ICLD,1128725,12/6/10,NA,NA,NA,NA,NA,NA,54.2M
ICLD,1128725,4/19/11,NA,NA,NA,NA,NA,NA,54.2M
ICLD,1128725,4/16/12,NA,NA,NA,NA,NA,NA,54.2M
ICLD,1128725,4/1/13,NA,NA,NA,NA,NA,NA,54.2M
ICLD,1128725,4/8/14,6.19,6.09,6.09,7.74,7.74,7.74,54.2M
ICLN,748790,4/15/09,20,19.95,17.33,19.86,19.86,17.26,N/A
ICLN,748790,4/1/10,18.94,19.01,16.73,18.84,18.84,16.59,N/A
ICLN,748790,3/25/11,17.93,17.99,16.14,17.99,17.99,16.14,N/A
ICLN,748790,3/22/12,9.24,9.27,8.64,9.33,9.33,8.7,N/A
ICLN,748790,3/29/13,NA,NA,NA,NA,NA,NA,N/A
ICNB,1350073,2/27/09,NA,NA,NA,NA,NA,NA,N/A
ICNB,1350073,4/16/10,NA,NA,NA,NA,NA,NA,N/A
ICNB,1350073,4/15/11,NA,NA,NA,NA,NA,NA,N/A
ICNB,1350073,3/26/13,NA,NA,NA,NA,NA,NA,N/A
ICNB,1350073,5/20/13,NA,NA,NA,NA,NA,NA,N/A
ICNN,1423325,2/27/09,NA,NA,NA,NA,NA,NA,3.4M
ICNN,1423325,4/15/10,NA,NA,NA,NA,NA,NA,3.4M
ICNN,1423325,3/15/11,NA,NA,NA,NA,NA,NA,3.4M
ICNN,1423325,4/16/12,NA,NA,NA,NA,NA,NA,3.4M
ICNN,1423325,4/12/13,0.09,0.09,0.09,0.09,0.09,0.09,3.4M
ICNN,1423325,4/15/14,0.1,0.1,0.1,0.1,0.1,0.1,3.4M
ICNT,353356,4/10/96,4.88,4.88,4.88,5.12,5.12,5.12,N/A
ICNT,353356,4/15/97,3,3,3,2.94,2.94,2.94,N/A
ICNT,353356,4/15/98,0.53,0.53,0.53,0.53,0.53,0.53,N/A
ICON,857737,5/1/98,7.19,7.06,7.06,7.19,7.19,7.19,1.913B
ICON,857737,9/22/99,3.06,3.06,3.06,3.06,3.06,3.06,1.913B
ICON,857737,5/1/00,NA,NA,NA,NA,NA,NA,1.913B
ICON,857737,5/1/01,1.82,1.71,1.71,1.72,1.72,1.72,1.913B
ICON,857737,5/1/02,3.65,3.9,3.9,3.56,3.56,3.56,1.913B
ICON,857737,5/16/03,1.65,1.63,1.63,1.6,1.6,1.6,1.913B
ICON,857737,5/13/04,2.44,2.5,2.5,2.49,2.49,2.49,1.913B
ICON,857737,3/31/05,4.67,4.6,4.6,4.62,4.62,4.62,1.913B
ICON,857737,3/21/06,12.72,12.72,12.72,13.07,13.07,13.07,1.913B
ICON,857737,3/15/07,19.39,20.18,20.18,19.34,19.34,19.34,1.913B
ICON,857737,2/29/08,21.53,20.78,20.78,21.84,21.84,21.84,1.913B
ICON,857737,3/2/09,NA,NA,NA,NA,NA,NA,1.913B
ICON,857737,2/26/10,13.13,13.03,13.03,13.15,13.15,13.15,1.913B
ICON,857737,2/25/11,21.55,22.73,22.73,21.54,21.54,21.54,1.913B
ICON,857737,2/29/12,18.42,18.16,18.16,18.33,18.33,18.33,1.913B
ICON,857737,2/28/13,23.72,23.63,23.63,23.71,23.71,23.71,1.913B
ICON,857737,2/27/14,39.87,39.96,39.96,39.93,39.93,39.93,1.913B
ICOR,1494214,4/15/11,NA,NA,NA,NA,NA,NA,207.3M
ICOR,1494214,5/11/12,NA,NA,NA,NA,NA,NA,207.3M
ICOR,1494214,6/25/13,NA,NA,NA,NA,NA,NA,207.3M
ICPW,1301712,3/27/09,NA,NA,NA,NA,NA,NA,20.2M
ICPW,1301712,3/11/10,0.12,0.12,0.12,0.12,0.12,0.12,20.2M
ICPW,1301712,3/10/11,0.12,0.11,0.11,0.11,0.11,0.11,20.2M
ICPW,1301712,3/8/12,0.3,0.28,0.28,0.29,0.29,0.29,20.2M
ICPW,1301712,3/14/13,0.26,0.27,0.27,0.27,0.27,0.27,20.2M
ICPW,1301712,3/18/14,0.18,0.18,0.18,0.18,0.18,0.18,20.2M
ICRD,1156337,3/31/09,0.06,0.06,0.06,0.06,0.06,0.06,39K
ICRD,1156337,3/31/10,NA,NA,NA,NA,NA,NA,39K
ICRD,1156337,4/15/11,NA,NA,NA,NA,NA,NA,39K
ICRD,1156337,4/13/12,0.01,0.01,0.01,0.01,0.01,0.01,39K
ICTG,1128735,3/26/09,NA,NA,NA,NA,NA,NA,7.7M
ICTPU,817900,3/25/96,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/31/97,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/25/98,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/26/99,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/27/00,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/23/01,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/22/02,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/27/03,NA,NA,NA,NA,NA,NA,32.3M
ICTPU,817900,3/26/04,NA,NA,NA,NA,NA,NA,32.3M
ICTV,1076522,4/13/10,0.3,0.3,0.3,0.3,0.3,0.3,16.9M
ICTV,1076522,6/22/10,0.17,0.17,0.17,0.17,0.17,0.17,16.9M
ICTV,1076522,3/29/11,0.1,0.1,0.1,0.1,0.1,0.1,16.9M
ICTV,1076522,3/30/12,0.2,0.2,0.2,0.2,0.2,0.2,16.9M
ICTV,1076522,3/28/13,0.35,0.26,0.26,0.38,0.38,0.38,16.9M
ICTV,1076522,3/27/14,0.92,0.95,0.95,0.93,0.93,0.93,16.9M
IDAH,1543395,9/20/13,NA,NA,NA,NA,NA,NA,1.9M
IDAH,1543395,9/26/14,NA,NA,NA,NA,NA,NA,1.9M
IDCC,1405495,2/29/08,17.47,17.39,16.05,17.67,17.67,16.31,1.984B
IDCC,1405495,3/2/09,NA,NA,NA,NA,NA,NA,1.984B
IDCC,1405495,2/26/10,25.93,25.65,23.68,25.96,25.96,23.96,1.984B
IDCC,1405495,2/28/11,NA,NA,NA,NA,NA,NA,1.984B
IDCC,1405495,2/27/12,NA,NA,NA,NA,NA,NA,1.984B
IDCC,1405495,2/26/13,44.25,44.81,43.78,43.96,43.96,42.95,1.984B
IDCC,1405495,2/24/14,NA,NA,NA,NA,NA,NA,1.984B
IDEA,912844,6/8/99,NA,NA,NA,NA,NA,NA,4.0M
IDEA,912844,4/14/00,NA,NA,NA,NA,NA,NA,4.0M
IDEA,912844,3/31/06,NA,NA,NA,NA,NA,NA,4.0M
IDEA,912844,4/13/07,0.03,0.04,13.33,0.02,0.02,6.67,4.0M
IDEA,912844,4/15/08,0.15,0.15,2.5,0.15,0.15,2.5,4.0M
IDEA,912844,4/15/09,0.3,0.3,5,0.3,0.3,5,4.0M
IDEA,912844,4/13/10,0.55,0.55,9.17,0.55,0.55,9.17,4.0M
IDEA,912844,4/15/11,2.5,2.5,0.83,2.5,2.5,0.83,4.0M
IDEA,912844,3/14/12,2.25,2.25,0.75,2.25,2.25,0.75,4.0M
IDEA,912844,3/25/13,NA,NA,NA,NA,NA,NA,4.0M
IDEA,912844,4/15/14,0.15,0.15,0.15,0.15,0.15,0.15,4.0M
IDGG,356870,7/11/02,NA,NA,NA,NA,NA,NA,N/A
IDGG,356870,8/13/02,NA,NA,NA,NA,NA,NA,N/A
IDGG,356870,5/14/09,0.04,0.04,0.04,0.04,0.04,0.04,N/A
IDGG,356870,4/15/10,0.01,0.05,0.05,0.05,0.05,0.05,N/A
IDGG,356870,4/16/14,0,0,0,0,0,0,N/A
IDGG,356870,5/12/14,NA,NA,NA,NA,NA,NA,N/A
IDLM,1451520,11/16/09,NA,NA,NA,NA,NA,NA,2.4M
IDLM,1451520,1/13/11,0.29,0.39,0.39,0.37,0.37,0.37,2.4M
IDLM,1451520,12/30/13,NA,NA,NA,NA,NA,NA,2.4M
IDN,1040896,4/1/02,NA,NA,NA,NA,NA,NA,16.1M
IDN,1040896,3/31/03,NA,NA,NA,NA,NA,NA,16.1M
IDN,1040896,3/30/04,5,4.99,39.92,4.97,4.97,39.76,16.1M
IDN,1040896,3/30/05,5.05,5.08,40.64,5.05,5.05,40.4,16.1M
IDN,1040896,3/30/06,5.93,5.76,46.08,5.98,5.98,47.84,16.1M
IDN,1040896,4/2/07,NA,NA,NA,NA,NA,NA,16.1M
IDN,1040896,3/27/08,3.1,3.19,25.52,3.16,3.16,25.28,16.1M
IDN,1040896,3/31/09,1.21,1.2,9.6,1.23,1.23,9.84,16.1M
IDN,1040896,3/11/10,2.55,2.48,19.84,2.56,2.56,20.48,16.1M
IDN,1040896,3/8/11,1.29,1.29,10.32,1.29,1.29,10.32,16.1M
IDN,1040896,3/8/12,1.15,1.27,10.16,1.13,1.13,9.04,16.1M
IDN,1040896,3/27/13,0.37,0.42,3.36,0.39,0.39,3.12,16.1M
IDN,1040896,3/25/14,1.18,1.1,8.8,1.63,1.63,13.04,16.1M
IDNG,1353406,4/17/08,NA,NA,NA,NA,NA,NA,1.2M
IDNG,1353406,5/1/09,NA,NA,NA,NA,NA,NA,1.2M
IDNG,1353406,4/28/10,NA,NA,NA,NA,NA,NA,1.2M
IDNG,1353406,5/2/11,NA,NA,NA,NA,NA,NA,1.2M
IDNG,1353406,5/15/12,2.53,2.49,0.5,2.55,2.55,0.51,1.2M
IDNG,1353406,5/16/13,0.01,0.01,0.01,0.01,0.01,0.01,1.2M
IDNG,1353406,5/1/14,0,0,0,0,0,0,1.2M
IDRA,861838,3/31/97,NA,NA,NA,NA,NA,NA,357.0M
IDRA,861838,3/31/98,2.5,2.5,20,2.5,2.5,20,357.0M
IDRA,861838,4/15/99,1.25,1.25,10,1.19,1.19,9.5,357.0M
IDRA,861838,3/30/00,2.56,2.56,20.5,2.56,2.56,20.5,357.0M
IDRA,861838,4/13/01,NA,NA,NA,NA,NA,NA,357.0M
IDRA,861838,4/1/02,NA,NA,NA,NA,NA,NA,357.0M
IDRA,861838,3/31/03,NA,NA,NA,NA,NA,NA,357.0M
IDRA,861838,3/23/04,1.02,1.01,8.08,1,1,8,357.0M
IDRA,861838,3/25/05,NA,NA,NA,NA,NA,NA,357.0M
IDRA,861838,3/31/06,0.64,0.63,5.04,0.64,0.64,5.12,357.0M
IDRA,861838,3/30/07,8.05,8.59,8.59,8.25,8.25,8.25,357.0M
IDRA,861838,3/11/08,10.2,9.86,9.86,9.87,9.87,9.87,357.0M
IDRA,861838,3/11/09,5.25,5.18,5.18,5.13,5.13,5.13,357.0M
IDRA,861838,3/10/10,4.95,5.1,5.1,4.95,4.95,4.95,357.0M
IDRA,861838,3/10/11,2.63,2.65,2.65,2.63,2.63,2.63,357.0M
IDRA,861838,3/14/12,1.27,1.3,1.3,1.27,1.27,1.27,357.0M
IDRA,861838,3/11/13,NA,NA,NA,NA,NA,NA,357.0M
IDRA,861838,3/13/14,6.05,5.61,5.61,5.91,5.91,5.91,357.0M
IDSA,4187,4/1/97,7.37,7.37,2.39,7.37,7.37,2.39,33.3M
IDSA,4187,3/31/98,5.12,5.38,1.75,5.25,5.25,1.7,33.3M
IDSA,4187,4/14/99,2.62,2.62,0.85,2.62,2.62,0.85,33.3M
IDSA,4187,4/14/00,2.25,2,0.65,2,2,0.65,33.3M
IDSA,4187,3/30/01,2,2,0.65,2,2,0.65,33.3M
IDSA,4187,3/26/02,2.3,2.3,0.75,2.3,2.3,0.75,33.3M
IDSA,4187,3/31/03,NA,NA,NA,NA,NA,NA,33.3M
IDSA,4187,3/4/04,32.2,34.69,11.27,34.18,34.18,11.1,33.3M
IDSA,4187,3/31/05,6.49,6.45,4.24,6.25,6.25,4.11,33.3M
IDSA,4187,3/20/06,NA,NA,NA,NA,NA,NA,33.3M
IDSA,4187,3/27/07,5.96,5.87,3.86,5.99,5.99,3.94,33.3M
IDSA,4187,3/31/08,NA,NA,NA,NA,NA,NA,33.3M
IDSA,4187,3/31/09,4.15,4.3,2.87,3.81,3.81,2.54,33.3M
IDSA,4187,3/22/10,NA,NA,NA,NA,NA,NA,33.3M
IDSA,4187,3/28/11,NA,NA,NA,NA,NA,NA,33.3M
IDSA,4187,3/7/12,5,5.05,5.05,4.97,4.97,4.97,33.3M
IDSA,4187,4/1/13,NA,NA,NA,NA,NA,NA,33.3M
IDSA,4187,3/31/14,NA,NA,NA,NA,NA,NA,33.3M
IDSY,49615,2/22/06,20,19.72,19.72,19.8,19.8,19.8,76.2M
IDSY,49615,3/16/07,11.99,12.03,12.03,12,12,12,76.2M
IDSY,49615,3/14/08,6.42,6.2,6.2,6.44,6.44,6.44,76.2M
IDSY,49615,3/16/09,NA,NA,NA,NA,NA,NA,76.2M
IDSY,49615,3/31/10,2.98,2.99,2.99,2.97,2.97,2.97,76.2M
IDSY,49615,3/30/11,4.62,4.55,4.55,4.7,4.7,4.7,76.2M
IDSY,49615,3/30/12,5.93,5.98,5.98,5.93,5.93,5.93,76.2M
IDSY,49615,3/29/13,NA,NA,NA,NA,NA,NA,76.2M
IDSY,49615,3/28/14,6.02,5.76,5.76,5.83,5.83,5.83,76.2M
IDT,1005731,10/29/97,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/29/98,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,11/4/99,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/31/00,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/29/01,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/29/02,16.4,16,18.34,16.45,16.45,18.85,414.6M
IDT,1005731,10/29/03,18.99,18.73,21.46,18.99,18.99,21.76,414.6M
IDT,1005731,10/14/04,14.6,13.8,15.81,14.6,14.6,16.73,414.6M
IDT,1005731,10/14/05,12.2,12.24,14.03,12.12,12.12,13.89,414.6M
IDT,1005731,10/16/06,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/15/07,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/14/08,0.74,0.68,0.81,0.71,0.71,0.84,414.6M
IDT,1005731,10/29/09,3.66,3.83,1.51,3.61,3.61,1.43,414.6M
IDT,1005731,10/28/10,15.2,14.88,5.88,15.05,15.05,5.95,414.6M
IDT,1005731,10/11/11,17.63,17.02,7,17.85,17.85,7.34,414.6M
IDT,1005731,10/15/12,NA,NA,NA,NA,NA,NA,414.6M
IDT,1005731,10/15/13,18.62,19.07,17.62,18.72,18.72,17.3,414.6M
IDT,1005731,10/14/14,14.62,14.82,14.25,14.53,14.53,13.97,414.6M
IDTI,703361,5/18/94,26.5,27.38,13.69,26,26,13,2.879B
IDTI,703361,5/25/95,47,45.94,22.97,46.88,46.88,23.44,2.879B
IDTI,703361,5/20/96,NA,NA,NA,NA,NA,NA,2.879B
IDTI,703361,5/20/97,14.5,14,14,14.12,14.12,14.12,2.879B
IDTI,703361,6/8/98,NA,NA,NA,NA,NA,NA,2.879B
IDTI,703361,6/27/00,59.81,56,56,58.56,58.56,58.56,2.879B
IDTI,703361,6/29/01,28.54,31.69,31.69,28.45,28.45,28.45,2.879B
IDTI,703361,6/28/02,18.05,18.14,18.14,18.11,18.11,18.11,2.879B
IDTI,703361,6/23/03,NA,NA,NA,NA,NA,NA,2.879B
IDTI,703361,6/10/04,13.98,14.2,14.2,14.11,14.11,14.11,2.879B
IDTI,703361,6/14/05,12.64,12.44,12.44,12.79,12.79,12.79,2.879B
IDTI,703361,6/15/06,14.3,14.71,14.71,14.28,14.28,14.28,2.879B
IDTI,703361,5/31/07,14.72,15.01,15.01,14.61,14.61,14.61,2.879B
IDTI,703361,5/21/08,12.16,12.04,12.04,12.11,12.11,12.11,2.879B
IDTI,703361,5/20/09,5.6,5.26,5.26,5.44,5.44,5.44,2.879B
IDTI,703361,5/25/10,5.6,5.59,5.59,5.56,5.56,5.56,2.879B
IDTI,703361,5/31/11,NA,NA,NA,NA,NA,NA,2.879B
IDTI,703361,5/21/12,NA,NA,NA,NA,NA,NA,2.879B
IDTI,703361,5/29/13,8.1,8.19,8.19,8.2,8.2,8.2,2.879B
IDTI,703361,5/28/14,13.29,13.15,13.15,13.03,13.03,13.03,2.879B
IDVC,1389415,10/16/09,NA,NA,NA,NA,NA,NA,1.1M
IDVC,1389415,10/13/10,0.7,0.7,0.7,0.7,0.7,0.7,1.1M
IDVC,1389415,10/7/11,0.01,0.01,0.01,0.01,0.01,0.01,1.1M
IDVC,1389415,4/13/12,0.01,0.01,0.01,0.01,0.01,0.01,1.1M
IDVC,1389415,4/11/13,0,0,0,0,0,0,1.1M
IDVC,1389415,4/15/14,0,0,0,0,0,0,1.1M
IEAG,1043825,2/13/09,NA,NA,NA,NA,NA,NA,78K
IEAG,1043825,1/21/10,NA,NA,NA,NA,NA,NA,78K
IEAG,1043825,10/13/10,0.95,0.95,7.6,0.95,0.95,7.6,78K
IEAG,1043825,3/29/11,1.05,1.05,8.4,1.01,1.01,8.08,78K
IEAG,1043825,8/2/12,0.02,0.08,0.08,0.08,0.08,0.08,78K
IEAM,1059677,12/30/04,NA,NA,NA,NA,NA,NA,41K
IEC,49728,12/23/96,NA,NA,NA,NA,NA,NA,55.8M
IEC,49728,12/30/97,12.75,14.38,14.38,12.75,12.75,12.75,55.8M
IEC,49728,12/29/98,3.62,3.69,3.69,3.62,3.62,3.62,55.8M
IEC,49728,1/10/00,NA,NA,NA,NA,NA,NA,55.8M
IEC,49728,12/22/00,0.81,0.75,0.75,0.84,0.84,0.84,55.8M
IEC,49728,1/14/02,NA,NA,NA,NA,NA,NA,55.8M
IEC,49728,1/14/03,0.12,0.12,0.12,0.1,0.1,0.1,55.8M
IEC,49728,11/21/03,2.15,2,2,2.15,2.15,2.15,55.8M
IEC,49728,11/17/04,0.54,0.6,0.6,0.51,0.51,0.51,55.8M
IEC,49728,11/23/05,0.46,0.44,0.44,0.55,0.55,0.55,55.8M
IEC,49728,11/16/06,1.7,1.66,1.66,1.65,1.65,1.65,55.8M
IEC,49728,11/15/07,1.8,1.8,1.8,1.9,1.9,1.9,55.8M
IEC,49728,11/13/08,1.35,1.8,1.8,1.65,1.65,1.65,55.8M
IEC,49728,11/13/09,4.37,4.92,4.92,4.3,4.3,4.3,55.8M
IEC,49728,11/19/10,5.97,6.07,6.07,5.91,5.91,5.91,55.8M
IEC,49728,12/16/11,4.82,5,5,4.78,4.78,4.78,55.8M
IEC,49728,11/26/12,NA,NA,NA,NA,NA,NA,55.8M
IEC,49728,12/24/13,3.74,3.91,3.91,3.81,3.81,3.81,55.8M
IEEC,1510891,4/16/12,NA,NA,NA,NA,NA,NA,1.4M
IEEC,1510891,4/1/13,NA,NA,NA,NA,NA,NA,1.4M
IEEC,1510891,3/31/14,NA,NA,NA,NA,NA,NA,1.4M
IEHC,50292,7/10/09,2.65,3.39,3.39,3.18,3.18,3.18,11.5M
IEHC,50292,7/9/10,4.45,4.45,4.45,3.6,3.6,3.6,11.5M
IEHC,50292,7/8/11,4.18,5,5,5.2,5.2,5.2,11.5M
IEHC,50292,7/9/12,NA,NA,NA,NA,NA,NA,11.5M
IEHC,50292,7/10/13,2.8,2.85,2.85,2.78,2.78,2.78,11.5M
IEHC,50292,7/11/14,4.89,5,5,4.8,4.8,4.8,11.5M
IELE,1043105,7/10/08,0.01,0.01,0.01,0.01,0.01,0.01,N/A
IENG,1448763,3/30/09,NA,NA,NA,NA,NA,NA,367K
IENG,1448763,4/14/10,NA,NA,NA,NA,NA,NA,367K
IENG,1448763,4/8/11,NA,NA,NA,NA,NA,NA,367K
IENG,1448763,4/4/12,NA,NA,NA,NA,NA,NA,367K
IENG,1448763,4/16/13,NA,NA,NA,NA,NA,NA,367K
IENG,1448763,4/25/14,NA,NA,NA,NA,NA,NA,367K
IESC,1048268,12/21/98,NA,NA,NA,NA,NA,NA,147.3M
IESC,1048268,12/16/99,8.94,9.31,159.18,8.81,8.81,150.63,147.3M
IESC,1048268,12/14/01,3.27,3.65,62.39,3.3,3.3,56.41,147.3M
IESC,1048268,11/27/02,3.93,4,68.37,3.91,3.91,66.83,147.3M
IESC,1048268,11/26/03,7.73,7.95,135.89,7.7,7.7,131.62,147.3M
IESC,1048268,12/14/04,3.76,3.85,65.81,3.76,3.76,64.27,147.3M
IESC,1048268,12/21/05,0.35,0.29,4.96,0.35,0.35,5.98,147.3M
IESC,1048268,12/21/06,15.5,16.23,16.23,15.16,15.16,15.16,147.3M
IESC,1048268,12/13/07,16.3,17.64,17.64,16.86,16.86,16.86,147.3M
IESC,1048268,12/15/08,NA,NA,NA,NA,NA,NA,147.3M
IESC,1048268,12/14/09,NA,NA,NA,NA,NA,NA,147.3M
IESC,1048268,12/14/10,3.28,3.29,3.29,3.28,3.28,3.28,147.3M
IESC,1048268,12/20/11,2.25,2.1,2.1,2.01,2.01,2.01,147.3M
IESC,1048268,12/14/12,4.74,4.88,4.88,4.85,4.85,4.85,147.3M
IESC,1048268,12/17/13,5.2,5.11,5.11,5.13,5.13,5.13,147.3M
IFAM,1383859,9/28/09,NA,NA,NA,NA,NA,NA,3.0M
IFAM,1383859,10/13/10,0.25,0.25,0.25,0.24,0.24,0.24,3.0M
IFAM,1383859,10/13/11,NA,NA,NA,NA,NA,NA,3.0M
IFAM,1383859,9/26/12,0.1,0.1,0.1,0.1,0.1,0.1,3.0M
IFAM,1383859,9/20/13,0.04,0.04,0.04,0.04,0.04,0.04,3.0M
IFAM,1383859,9/25/14,NA,NA,NA,NA,NA,NA,3.0M
IFCR,783284,1/16/96,1.19,1.19,290.89,1.37,1.37,336.68,1.6M
IFCR,783284,1/13/10,NA,NA,NA,NA,NA,NA,1.6M
IFCR,783284,7/14/10,NA,NA,NA,NA,NA,NA,1.6M
IFCR,783284,7/14/11,0.24,0.25,0.25,0.25,0.25,0.25,1.6M
IFCR,783284,6/25/13,0,0,0,0,0,0,1.6M
IFF,51253,3/30/95,52.38,51.88,31.86,51.88,51.88,31.86,8.350B
IFF,51253,3/28/96,48,48.38,30.5,48.25,48.25,30.42,8.350B
IFF,51253,3/31/97,NA,NA,NA,NA,NA,NA,8.350B
IFF,51253,3/31/98,47,47.12,31.54,47,47,31.46,8.350B
IFF,51253,3/30/99,38.25,38.75,26.96,38.31,38.31,26.65,8.350B
IFF,51253,3/30/00,33.69,33.81,24.49,33.69,33.69,24.4,8.350B
IFF,51253,3/30/01,21.39,22.06,16.7,21.64,21.64,16.38,8.350B
IFF,51253,3/27/02,34.89,35,27.05,34.88,34.88,26.96,8.350B
IFF,51253,3/25/03,30.4,30.73,24.2,30.67,30.67,24.15,8.350B
IFF,51253,3/11/04,37.75,37.7,30.12,37.62,37.62,30.06,8.350B
IFF,51253,3/14/05,NA,NA,NA,NA,NA,NA,8.350B
IFF,51253,3/13/06,NA,NA,NA,NA,NA,NA,8.350B
IFF,51253,2/23/07,48.7,48.23,40.83,48.68,48.68,41.21,8.350B
IFF,51253,2/27/08,43.41,44.64,38.48,43.58,43.58,37.56,8.350B
IFF,51253,2/26/09,26.3,26.59,23.51,26.29,26.29,23.24,8.350B
IFF,51253,2/25/10,41.5,41.97,38.19,41.9,41.9,38.13,8.350B
IFF,51253,2/24/11,55.9,55.93,52,55.92,55.92,51.99,8.350B
IFF,51253,2/28/12,57.74,57.6,54.64,57.62,57.62,54.66,8.350B
IFF,51253,2/26/13,71.07,71.63,69.44,70.73,70.73,68.57,8.350B
